iteration,z_norm,PSNR_obs,RelMSE_obs,MSE_obs,PSNR_holdout,RelMSE_holdout,MSE_holdout,FA_MAE,MD_MAE,AD_MAE,RD_MAE,mean_D_error,mean_delta_D,n_observed_vols,n_holdout_vols,subject,sampling_ratio,objective,lambda_shape,lambda_z,loss_L_signal,loss_L_directional,loss_L_angular,loss_L_z,loss_L_total
100,0.08008047938346863,-26.084704027242708,343.00557807583584,405.9479968530403,nan,nan,nan,0.1559182132313841,0.00037420439983634106,0.00046588626225684183,0.00038714820111390117,0.0008128634116443851,3.444744346762444e-05,108,0,116726,1.0,combined,0.01,0.0,1.0717558860778809,12.63775634765625,0.037823718041181564,0.006334221921861172,1.0824733972549438
200,0.16042400896549225,-26.005415748653782,336.8002109865729,398.6039287076904,nan,nan,nan,0.15522754941951417,0.0003734195390933651,0.0004623726127099991,0.000387068184287364,0.0008103553343824133,6.104760788802608e-05,108,0,116726,1.0,combined,0.01,0.0,0.8631476163864136,13.459540367126465,0.03703536465764046,0.025461874902248383,0.8717790842056274
500,0.4033949375152588,-25.665642169880517,311.4547774818266,368.60754200651303,nan,nan,nan,0.153430360849456,0.00037320981693423873,0.0004567111866507454,0.0003882765735467708,0.0008095318506023026,0.00012873051617926214,108,0,116726,1.0,combined,0.01,0.0,1601.9527587890625,23719.625,0.03552225977182388,0.16245576739311218,1601.98828125
1000,0.5965809226036072,-25.527962149458826,301.73590704248153,357.1052334765506,nan,nan,nan,0.15305951857425745,0.00037361896068340786,0.00045563595091753257,0.0003893717571852817,0.0008099672461142394,0.0001526164250604581,108,0,116726,1.0,combined,0.01,0.0,3.611628770828247,37.0155143737793,0.04802853241562843,0.35552164912223816,3.647745132446289
0,0.0,-26.252569931861554,356.52318136432854,421.94611562417134,nan,nan,nan,0.1566807853915402,0.0003758220527910952,0.0004692771534623666,0.00038830204935810363,0.0008158189911938761,0.0,108,0,116726,1.0,combined,0.1,0.0,,,,,
10,0.019541941583156586,-26.20853032251354,352.92612866877914,417.6889943711453,nan,nan,nan,0.15653103665205054,0.000375426005672035,0.0004686808011741873,0.0003879509514097373,0.0008152174400724299,8.390032378943405e-06,108,0,116726,1.0,combined,0.1,0.0,404.8795471191406,856.1210327148438,0.03773866221308708,0.00032276453566737473,405.2569274902344
50,0.05774800851941109,-26.153737048979693,348.50136616536355,412.45227640029395,nan,nan,nan,0.15619735705546536,0.0003746389094853129,0.0004673749345015743,0.0003872800505731227,0.0008140694045302327,2.713378808863059e-05,108,0,116726,1.0,combined,0.1,0.0,718.1047973632812,6750.68603515625,0.04804862290620804,0.003269959706813097,718.5852661132812
100,0.08008798956871033,-26.08469091061376,343.0045421266609,405.9467708044881,nan,nan,nan,0.15591803730859438,0.0003742042153099437,0.0004658854044785702,0.00038714818792483344,0.0008128627895029686,3.4451464727185946e-05,108,0,116726,1.0,combined,0.1,0.0,1.0717599391937256,12.637791633605957,0.0378236398100853,0.006335382349789143,1.1789358854293823
200,0.1604938507080078,-26.005282525752893,336.78987956059296,398.59170143807944,nan,nan,nan,0.15522677049324385,0.00037341880696557025,0.00046236914047556056,0.00038706804384035015,0.0008103535475501417,6.10788331364238e-05,108,0,116726,1.0,combined,0.1,0.0,0.8632007837295532,13.46045207977295,0.037035178393125534,0.025484144687652588,0.9495208263397217
500,0.4041827619075775,-25.664043500750537,311.34014984379934,368.4718798977443,nan,nan,nan,0.15342622820849142,0.00037321790598770236,0.0004567014062249191,0.00038829031932055287,0.0008095412282914988,0.0001289216392147585,108,0,116726,1.0,combined,0.1,0.0,1601.9874267578125,23727.197265625,0.03551878407597542,0.16309145092964172,1602.3426513671875
1000,0.5965561270713806,-25.528146173606213,301.7486928069294,357.1203654621438,nan,nan,nan,0.15305857519189506,0.00037361842996491354,0.0004556338607089685,0.000389371548014572,0.0008099697446933016,0.00015260979052657408,108,0,116726,1.0,combined,0.1,0.0,3.612746477127075,37.02473068237305,0.0480298176407814,0.3554917573928833,3.9740209579467773
0,0.0,-26.252569931861554,356.52318136432854,421.94611562417134,nan,nan,nan,0.1566807853915402,0.0003758220527910952,0.0004692771534623666,0.00038830204935810363,0.0008158189911938761,0.0,108,0,116726,1.0,combined,1.0,0.0,,,,,
10,0.019523631781339645,-26.208545936429708,352.9273975241577,417.69049606479746,nan,nan,nan,0.156530496469348,0.0003754255002773187,0.00046867789330243064,0.00038795112853379915,0.0008152152130244376,8.384210026418103e-06,108,0,116726,1.0,combined,1.0,0.0,404.893798828125,856.092041015625,0.03773810714483261,0.00032209616620093584,408.6676025390625
50,0.057728517800569534,-26.15342577086823,348.47638842236563,412.4227151762672,nan,nan,nan,0.1561962564860525,0.0003746378137608373,0.00046736930460266815,0.00038728017298021733,0.0008140650617949915,2.71288791644181e-05,108,0,116726,1.0,combined,1.0,0.0,717.9144287109375,6748.7939453125,0.048047516494989395,0.0032674474641680717,722.7191772460938
100,0.08016294240951538,-26.08456610943328,342.99468550667393,405.935105469009,nan,nan,nan,0.15591625309686624,0.0003742023829953408,0.00046587688805340295,0.0003871480616818499,0.0008128566109933545,3.4491576649892535e-05,108,0,116726,1.0,combined,1.0,0.0,1.0718027353286743,12.638164520263672,0.03782283142209053,0.006346963346004486,2.1436052322387695
200,0.16067175567150116,-26.005049779626454,336.7718308764031,398.570340773236,nan,nan,nan,0.15522549747882958,0.00037341802521419513,0.0004623624821536578,0.0003870685401988175,0.0008103492457558862,6.113606661353207e-05,108,0,116726,1.0,combined,1.0,0.0,0.8631964921951294,13.460342407226562,0.03703444078564644,0.025540729984641075,1.7263927459716797
500,0.4042752981185913,-25.662743095945515,311.24693944507874,368.36156514759136,nan,nan,nan,0.153430207744933,0.0003732175488894842,0.0004567068955787737,0.00038828967670397215,0.0008095325261794526,0.00012887549986769886,108,0,116726,1.0,combined,1.0,0.0,1602.1669921875,23728.75,0.035516735166311264,0.1631668508052826,1605.7186279296875
1000,0.5971105694770813,-25.527117977160184,301.677261963908,357.0358268730027,nan,nan,nan,0.15305854426423304,0.00037361961578169045,0.00045563591481895244,0.0003893724713693937,0.0008099660937191744,0.00015265298471930547,108,0,116726,1.0,combined,1.0,0.0,3.6108336448669434,37.03134536743164,0.048026423901319504,0.35615384578704834,7.22166633605957
0,0.0,-26.252569931861554,356.52318136432854,421.94611562417134,nan,nan,nan,0.1566807853915402,0.0003758220527910952,0.0004692771534623666,0.00038830204935810363,0.0008158189911938761,0.0,108,0,116726,1.0,combined,10.0,0.0,,,,,
10,0.01931263692677021,-26.20871009578273,352.9407381100134,417.70628468297485,nan,nan,nan,0.1565251866222745,0.0003754207991538927,0.0004686480271835019,0.00038795366557620365,0.0008151926966865661,8.318437770101227e-06,108,0,116726,1.0,combined,10.0,0.0,405.0581970214844,855.7682495117188,0.037732332944869995,0.00031442250474356115,442.79052734375
50,0.05760636180639267,-26.150833016996692,348.26840883798315,412.1765707953507,nan,nan,nan,0.15618522546865832,0.0003746265594501791,0.0004673149597928521,0.0003872801015956152,0.0008140254489653803,2.7146434895398286e-05,108,0,116726,1.0,combined,10.0,0.0,716.3845825195312,6733.54736328125,0.04803828150033951,0.0032506557181477547,764.4228515625
100,0.08116606622934341,-26.082990933263204,342.8703046750497,405.7879004301638,nan,nan,nan,0.15589557547165714,0.0003741790769493777,0.0004657805917465954,0.00038714264862781995,0.0008127886008586405,3.504959824420879e-05,108,0,116726,1.0,combined,10.0,0.0,1.0725268125534058,12.645031929016113,0.03781464323401451,0.0065019745379686356,11.797791481018066
200,0.16306929290294647,-26.000495641779967,336.41886726724675,398.15260742061,nan,nan,nan,0.15520009480008068,0.0003733950258759498,0.00046225475750684734,0.00038706363441916254,0.0008102870180737024,6.20956114630379e-05,108,0,116726,1.0,combined,10.0,0.0,0.864457368850708,13.482780456542969,0.037027135491371155,0.026309894397854805,9.509028434753418
500,0.4077383577823639,-25.657342228396942,310.8601146629023,367.90375700832277,nan,nan,nan,0.15342438768649494,0.00037320350479911365,0.00045668691834740754,0.00038828417144888794,0.0008094892906519752,0.00012917961107842624,108,0,116726,1.0,combined,10.0,0.0,1599.368896484375,23709.029296875,0.03550676628947258,0.16597813367843628,1634.8756103515625
1000,0.6015639305114746,-25.519579825613455,301.1540878136231,356.41664890072354,nan,nan,nan,0.1530618111995792,0.00037367516008532836,0.0004556349153189913,0.0003894530949956259,0.0008100277585130962,0.00015346792339286623,108,0,116726,1.0,combined,10.0,0.0,3.5864651203155518,36.90671920776367,0.047995347529649734,0.3615230917930603,39.451107025146484
0,0.0,-16.252616823616705,74.17037443600401,42.195067149618474,-10.830517741174376,29.644441735591176,12.107424627757725,0.17340725400929372,0.00033228888092181474,0.0004450402273260078,0.00034840263590245715,0.0007727638114817885,0.0,63,45,106319,0.5,combined,10.0,0.001,,,,,
10,0.01532020140439272,-16.308628594836186,75.13315888075927,42.74278926381797,-10.932571418994119,30.34929757391715,12.395302841558621,0.17326300640028622,0.0003323228467577097,0.00044434959857976694,0.00034862469999544633,0.0007723820279224267,6.282654106266714e-06,63,45,106319,0.5,combined,10.0,0.001,14.925520896911621,81.3678970336914,0.0449986569583416,0.0002091118658427149,59.92417907714844
50,0.042180560529232025,-16.00029514296934,69.98392620471213,39.81342265097599,-10.543429938069783,27.74817953633354,11.332950550736621,0.1735007003884149,0.00033284421166937875,0.00044462722809077333,0.00034933178909789855,0.0007727451776754486,1.9240199474435598e-05,63,45,106319,0.5,combined,10.0,0.001,1.2018414735794067,12.293800354003906,0.04211436212062836,0.0017296615988016129,13.220254898071289
100,0.060791097581386566,-15.621058502964626,64.13197866383825,36.4842858989933,-9.908363164630238,23.97329990717506,9.79120889823581,0.17410630005455682,0.0003333278415514114,0.0004472896537471546,0.00034933887667520187,0.0007746745215811219,2.9758779696856462e-05,63,45,106319,0.5,combined,10.0,0.001,5.79942512512207,51.15961456298828,0.044287487864494324,0.0036617908626794815,50.086917877197266
200,0.14270922541618347,-14.895638916290146,54.2666085520142,30.871937876085276,-7.260732282179872,13.030609504018473,5.3219798784144965,0.1756650129776948,0.00033506748692531185,0.00045282471581576165,0.0003506034479625303,0.0007789082196696024,7.903083070652957e-05,63,45,106319,0.5,combined,10.0,0.001,6.921735763549805,4.914046287536621,0.046264443546533585,0.01992005854845047,53.18619918823242
500,0.2832466661930084,-10.22315142425306,18.504780226973015,10.527254988307504,-1.5437479414553912,3.4935446333345515,1.426838417436707,0.17823699713263932,0.000338247773642822,0.0004628313163365377,0.0003526103680789808,0.0007872571411334996,0.00014576440270015309,63,45,106319,0.5,combined,10.0,0.001,0.5585472583770752,2.0668697357177734,0.04832075163722038,0.08011211454868317,6.144099235534668
1000,0.3470019996166229,-5.567794078041999,6.335023013745304,3.603955399874652,1.1457422252706815,1.880690277756758,0.7681141709192183,0.1794763865473227,0.0003404536353595127,0.00046686604398079424,0.0003547288347770655,0.0007914495795691461,0.00017265190435464533,63,45,106319,0.5,combined,10.0,0.001,3.5224180221557617,1.352304220199585,0.049407027661800385,0.12031600624322891,38.7467155456543
0,0.0,-16.252616823616705,74.17037443600401,42.195067149618474,-10.830517741174376,29.644441735591176,12.107424627757725,0.17340725400929372,0.00033228888092181474,0.0004450402273260078,0.00034840263590245715,0.0007727638114817885,0.0,63,45,106319,0.5,combined,10.0,0.01,,,,,
10,0.0153201874345541,-16.30862663434568,75.13312496418482,42.742769968888595,-10.93257011899386,30.349288489277473,12.395299131197296,0.17326300643984877,0.0003323228467210393,0.0004443495986989895,0.0003486246999704698,0.0007723820279086884,6.282649845509056e-06,63,45,106319,0.5,combined,10.0,0.01,14.925520896911621,81.3678970336914,0.0449986532330513,0.00020911151659674942,59.92417907714844
50,0.04218045249581337,-16.000295208051078,69.98392725346491,39.81342324760496,-10.54343023144326,27.74818141077141,11.332951316297173,0.17350070095445466,0.0003328442104866546,0.00044462723346819786,0.000349331785909021,0.0007727451795704024,1.9240164663341673e-05,63,45,106319,0.5,combined,10.0,0.01,1.2018413543701172,12.29379940032959,0.04211436212062836,0.001729652751237154,13.220269203186035
100,0.06079091876745224,-15.621055251237596,64.13193064581841,36.48425858183889,-9.908357202770864,23.973266997398248,9.791195457178434,0.17410630035776672,0.0003333278420157362,0.0004472896566261434,0.00034933887618645833,0.0007746745262211193,2.975875085941487e-05,63,45,106319,0.5,combined,10.0,0.01,5.7994256019592285,51.159603118896484,0.044287487864494324,0.0036617701407521963,50.086952209472656
200,0.1427091509103775,-14.895639953331097,54.26662151020373,30.87194524791913,-7.260735675277492,13.030619684702136,5.32198403642365,0.17566501191215733,0.00033506748154823806,0.00045282471644477064,0.00035060344009357677,0.0007789082180111381,7.90307621765617e-05,63,45,106319,0.5,combined,10.0,0.01,6.921736717224121,4.9140472412109375,0.04626444727182388,0.01992003805935383,53.18638229370117
500,0.28324562311172485,-10.22318139538923,18.50490793092155,10.527327638293764,-1.5437695247453453,3.493561995372821,1.42684550846482,0.17823698937787483,0.00033824774789370884,0.00046283128385333,0.0003526103423339591,0.0007872570963092731,0.00014576414598870883,63,45,106319,0.5,combined,10.0,0.01,0.5585487484931946,2.0668749809265137,0.04832075163722038,0.0801115334033966,6.14483642578125
1000,0.34699639678001404,-5.567980196434798,6.335294509151244,3.604109851931441,1.1456587715682405,1.880726417307535,0.7681289310854248,0.1794763414589183,0.00034045352963936644,0.00046686591627701033,0.00035472872056918517,0.0007914494019806614,0.00017265091305562248,63,45,106319,0.5,combined,10.0,0.01,3.52252197265625,1.3523414134979248,0.04940703138709068,0.12031210958957672,38.748939514160156
0,0.0,-16.252616823616705,74.17037443600401,42.195067149618474,-10.830517741174376,29.644441735591176,12.107424627757725,0.17340725400929372,0.00033228888092181474,0.0004450402273260078,0.00034840263590245715,0.0007727638114817885,0.0,63,45,106319,0.5,combined,10.0,0.1,,,,,
10,0.015320049598813057,-16.308626299851756,75.13311917742632,42.74276667683749,-10.932569337255964,30.34928302635133,12.39529690002131,0.17326300720203952,0.00033232284710238094,0.00044434960576526187,0.000348624697932867,0.0007723820324632702,6.282602578875047e-06,63,45,106319,0.5,combined,10.0,0.1,14.925520896911621,81.367919921875,0.0449986569583416,0.00020910805324092507,59.924198150634766
50,0.04217936843633652,-16.000291302468565,69.98386431739483,39.81338744366405,-10.543423159163074,27.74813622420745,11.332932861137106,0.17350071009989096,0.0003328442092539157,0.0004446272845179909,0.0003493317701850953,0.0007727452128052055,1.923984231106673e-05,63,45,106319,0.5,combined,10.0,0.1,1.201841115951538,12.293794631958008,0.04211437702178955,0.0017295629950240254,13.220422744750977
100,0.06078897416591644,-15.621063364534526,64.13205045435933,36.4843267401766,-9.908368701008287,23.973330468313065,9.791221380058818,0.17410629848422937,0.0003333278212757685,0.0004472896456004238,0.0003493388531060411,0.0007746745078698955,2.9758364769309696e-05,63,45,106319,0.5,combined,10.0,0.1,5.799428939819336,51.159637451171875,0.04428749158978462,0.0036615384742617607,50.08728790283203
200,0.14270833134651184,-14.895652695147945,54.26678072391594,30.87203582361501,-7.260753411162524,13.030672899756473,5.32200577059106,0.175665003127232,0.0003350674249054151,0.00045282468691932773,0.0003506033731544689,0.0007789081585342141,7.903012747089776e-05,63,45,106319,0.5,combined,10.0,0.1,6.922042369842529,4.914259433746338,0.04626445844769478,0.019919797778129578,53.18849182128906
500,0.2832344174385071,-10.223640473267864,18.50686412498941,10.528440504996658,-1.5440664278213134,3.493800839015105,1.4269430573214508,0.17823689121061118,0.0003382474641000715,0.0004628309587928093,0.00035261003380721246,0.0007872566541825173,0.00014576114548501518,63,45,106319,0.5,combined,10.0,0.1,0.5585653185844421,2.066929578781128,0.04832075908780098,0.08010523021221161,6.152227401733398
1000,0.34693893790245056,-5.5699886346547665,6.338225006956844,3.605776994003048,1.1447420171846618,1.8811234626878872,0.7682910929186376,0.17947586300305354,0.00034045239013854916,0.0004668645078875581,0.0003547275014579478,0.0007914474744746648,0.00017264015896037413,63,45,106319,0.5,combined,10.0,0.1,3.5236501693725586,1.3527487516403198,0.04940709471702576,0.12027227133512497,38.77217483520508
0,0.0,-24.211114565195476,349.36384172029904,263.70080557830005,-20.2717170914211,176.69717839682042,106.45638368604715,0.17439340322873245,0.00031255708485506154,0.0004417832094499269,0.00032630802206275763,0.0007509605315867634,0.0,63,45,120717,0.5,combined,10.0,0.001,,,,,
10,0.013098550960421562,-24.203437421976123,348.7468071663102,263.23506616990767,-20.273978534856468,176.7892115092813,106.51183172670547,0.17448369351845963,0.00031261861445781636,0.00044184832745358606,0.0003264098824643222,0.0007509618789593943,4.903953047583137e-06,63,45,120717,0.5,combined,10.0,0.001,6745.71435546875,213.6264190673828,0.04798392951488495,0.00014778572949580848,6793.6982421875
50,0.028084173798561096,-24.17272094252119,346.2889171354926,261.37984389516413,-20.261777465671628,176.29323691977228,106.2130173275263,0.1744923840809099,0.00031260673053378824,0.0004412112582575877,0.0003266378689453034,0.0007504259092319304,1.2425922486459744e-05,63,45,120717,0.5,combined,10.0,0.001,5.776869297027588,58.870845794677734,0.04759572446346283,0.0007813957636244595,53.372596740722656
100,0.05245204642415047,-24.14337004647372,343.9564854799339,259.61931795321624,-20.255873181364827,176.05372704615453,106.0687175982732,0.17470423175379682,0.0003127328865045465,0.0004410789112244904,0.0003269539544816141,0.0007501884530430476,2.4623935414974325e-05,63,45,120717,0.5,combined,10.0,0.001,6.273069381713867,61.74938201904297,0.04328266903758049,0.0027381442487239838,49.55574417114258
200,0.16043536365032196,-24.14096322014366,343.76592027354206,259.47547880205144,-19.606839907551112,151.61490429193933,91.3448339711374,0.17669262865937835,0.0003141639915069753,0.000449248861647763,0.0003271279691181329,0.0007559506404426243,7.73703837077049e-05,63,45,120717,0.5,combined,10.0,0.001,13.106100082397461,71.29766845703125,0.04734828695654869,0.025664007291197777,60.454410552978516
500,0.3337603509426117,-13.791072527347865,31.71565980605859,23.939068791786248,-7.818078662881023,10.043053394270414,6.050731286262284,0.18005148240805396,0.00031756384924168206,0.0004612636772491642,0.0003294299991812852,0.0007659856929926941,0.00016258910617372024,63,45,120717,0.5,combined,10.0,0.001,11.63916015625,2.3813235759735107,0.05288310348987579,0.1112678050994873,64.52237701416016
1000,0.4542727768421173,-11.102632090305013,17.077712856974454,12.890305463907987,-2.4912484586900043,2.9456609078558254,1.7746995773268812,0.18317520773632578,0.0003231543240779771,0.00046945379610213814,0.00033564835619220867,0.0007763064426436968,0.00022360483389465525,63,45,120717,0.5,combined,10.0,0.001,15.576587677001953,4.301990509033203,0.048491913825273514,0.20584651827812195,64.0687026977539
0,0.0,-24.211114565195476,349.36384172029904,263.70080557830005,-20.2717170914211,176.69717839682042,106.45638368604715,0.17439340322873245,0.00031255708485506154,0.0004417832094499269,0.00032630802206275763,0.0007509605315867634,0.0,63,45,120717,0.5,combined,10.0,0.01,,,,,
10,0.01309854257851839,-24.203437429702102,348.74680778672126,263.2350666381957,-20.273978524338652,176.78921108113022,106.51183146875333,0.17448369306952421,0.00031261861495764917,0.0004418483275039034,0.00032640988289988043,0.0007509618798991903,4.903949937357983e-06,63,45,120717,0.5,combined,10.0,0.01,6745.70751953125,213.626220703125,0.04798392951488495,0.00014778552576899529,6793.69140625
50,0.028084078803658485,-24.172721493968954,346.28896110571753,261.37987708401295,-20.261779608841305,176.29332391751893,106.21306974186352,0.17449238373463366,0.0003126067311408236,0.0004412112620143591,0.00032663786803461555,0.0007504259124731461,1.2425894217002966e-05,63,45,120717,0.5,combined,10.0,0.01,5.776869297027588,58.870845794677734,0.04759572073817253,0.0007813905249349773,53.37260055541992
100,0.05245177075266838,-24.143369108595078,343.9564112009782,259.6192618872526,-20.255869755570902,176.05358817182486,106.06863392937106,0.17470423216453726,0.0003127328886434482,0.0004410789167507447,0.0003269539551122165,0.0007501884620037753,2.4623838579132364e-05,63,45,120717,0.5,combined,10.0,0.01,6.273070812225342,61.74941635131836,0.04328267276287079,0.0027381163090467453,49.55577087402344
200,0.16043464839458466,-24.140963966785304,343.76597937398736,259.475523411233,-19.606842629877676,151.61499933008233,91.34489122964662,0.17669262716577477,0.00031416398734858804,0.00044924886636290516,0.0003271279606379128,0.0007559506438950005,7.737019550954838e-05,63,45,120717,0.5,combined,10.0,0.01,13.106128692626953,71.29783630371094,0.04734828695654869,0.02566377818584442,60.45466995239258
500,0.33375805616378784,-13.791110164398239,31.715934663121683,23.93927625466678,-7.818125923918081,10.043162685942548,6.050797132227046,0.18005146404671776,0.0003175638065175986,0.0004612636905009629,0.0003294299265647803,0.0007659856780235469,0.0001625883782249596,63,45,120717,0.5,combined,10.0,0.01,11.639180183410645,2.381333827972412,0.052883122116327286,0.11126627773046494,64.5234146118164
1000,0.4542681574821472,-11.102683864972816,17.077916451129422,12.890459137346005,-2.4913407766865374,2.94572352444782,1.7747373025243234,0.1831751754217907,0.00032315420678678797,0.00046945392127229076,0.0003356481362863787,0.0007763064286628529,0.00022360354656744723,63,45,120717,0.5,combined,10.0,0.01,15.577560424804688,4.302238941192627,0.04849198833107948,0.20584234595298767,64.07160949707031
0,0.0,-24.211114565195476,349.36384172029904,263.70080557830005,-20.2717170914211,176.69717839682042,106.45638368604715,0.17439340322873245,0.00031255708485506154,0.0004417832094499269,0.00032630802206275763,0.0007509605315867634,0.0,63,45,120717,0.5,combined,10.0,0.1,,,,,
10,0.013098482973873615,-24.203437781484457,348.74683603552086,263.23508796046866,-20.27397967807669,176.78925804660474,106.51185976447724,0.1744836923400076,0.00031261861263985163,0.0004418483273042611,0.0003264098801713519,0.0007509618774118107,4.903943926860371e-06,63,45,120717,0.5,combined,10.0,0.1,6745.70751953125,213.62620544433594,0.04798392951488495,0.00014778408512938768,6793.69140625
50,0.0280831977725029,-24.172721375341414,346.2889516468348,261.37986994442184,-20.261778593713984,176.29328271042183,106.21304491544254,0.1744923825522372,0.00031260673110379116,0.00044121127713265987,0.0003266378625532634,0.0007504259277003335,1.2425667828804903e-05,63,45,120717,0.5,combined,10.0,0.1,5.776870250701904,58.87085723876953,0.04759572446346283,0.0007813433185219765,53.37267303466797
100,0.05244904011487961,-24.143382812494252,343.9574965363007,259.6200811013918,-20.255882271587122,176.05409554477845,106.06893961104811,0.17470422529078583,0.00031273288261783665,0.0004410789706144582,0.0003269539251078318,0.0007501885091990579,2.462287363930102e-05,63,45,120717,0.5,combined,10.0,0.1,6.273078441619873,61.74950408935547,0.043282683938741684,0.0027378383092582226,49.55603790283203
200,0.16042760014533997,-24.14096916797758,343.76639107482686,259.47583416417893,-19.60685826874455,151.61554529397506,91.34522016156376,0.176692592659059,0.00031416396349246887,0.0004492489524735391,0.00032712787698936196,0.0007559507414126513,7.736838149554638e-05,63,45,120717,0.5,combined,10.0,0.1,13.106369018554688,71.29927825927734,0.04734833166003227,0.025661546736955643,60.45726776123047
500,0.33373263478279114,-13.79158983228554,31.719437805842738,23.941920436597712,-7.818710421117645,10.044514440512051,6.051611536307552,0.18005119269378206,0.00031756330557387375,0.0004612635499481214,0.0003294291431639086,0.0007659852833618238,0.00016257977837816432,63,45,120717,0.5,combined,10.0,0.1,11.639446258544922,2.381453275680542,0.05288328230381012,0.11124936491250992,64.53385162353516
1000,0.4542107880115509,-11.103148039260166,17.079741837743732,12.89183694427163,-2.4922715067287973,2.9463548857240065,1.7751176845930812,0.18317481452896783,0.00032315279882067654,0.0004694572641252111,0.00033564479134379286,0.0007763077085180496,0.00022358700437288454,63,45,120717,0.5,combined,10.0,0.1,15.586573600769043,4.304616928100586,0.0484933964908123,0.20579040050506592,64.10054779052734
0,0.0,-28.06488409583863,194.55850276164765,640.4546889381293,-22.296576862951593,43.648029486668385,169.69056132833728,0.1747288505215207,0.0003093042149979242,0.0004208497547848601,0.0003233813504104159,0.00072880006256572,0.0,63,45,121618,0.5,combined,10.0,0.001,,,,,
10,0.021539313718676567,-27.01407372361111,152.74576511405,502.8140127218308,-21.390943080694576,35.43245659677898,137.75085656468897,0.1749773497257812,0.0003097225987848084,0.0004219426268356552,0.00032363868984709086,0.00072968744522936,1.1011213626233118e-05,63,45,121618,0.5,combined,10.0,0.001,6.623875617980957,6.091232776641846,0.04440837353467941,0.0004004412912763655,51.032249450683594
50,0.06614220887422562,-25.08377828427569,97.93538485568953,322.38722828078284,-19.55017464875499,23.191264045560466,90.1607394443048,0.175657968931967,0.0003107279189964964,0.00042477476768922577,0.00032421669987349314,0.0007319821890840108,3.682833963634517e-05,63,45,121618,0.5,combined,10.0,0.001,1.353347659111023,10.613107681274414,0.044829387217760086,0.004332093987613916,14.886825561523438
100,0.10713719576597214,-24.08811010185118,77.87047360471541,256.3368305268637,-18.01944513165925,16.30239714731388,63.378873123473284,0.17636391064646142,0.00031179317742364494,0.00042792331632663093,0.00032478261787190405,0.000734650041929034,6.049277395287605e-05,63,45,121618,0.5,combined,10.0,0.001,1.6376614570617676,13.580896377563477,0.04821285605430603,0.011365661397576332,18.014284133911133
200,0.1607612669467926,-22.733641896836502,57.006712370215695,187.65674961623407,-16.862823890814504,12.490773834099585,48.560414943383755,0.1772761730122918,0.0003132430088008371,0.0004321219571640009,0.00032554657224838124,0.0007382994238172704,8.803353511463029e-05,63,45,121618,0.5,combined,10.0,0.001,21.32270622253418,14.63573169708252,0.04651167243719101,0.02576891891658306,67.83440399169922
500,0.24346525967121124,-20.852291385034366,36.96501990403007,121.68278429460734,-15.6108503501589,9.362503450215597,36.39862977985825,0.17891806277438888,0.0003164477012417237,0.00043872401962424557,0.00032810060664603967,0.0007449844737918543,0.00012856806218253632,63,45,121618,0.5,combined,10.0,0.001,2.8367233276367188,8.11352825164795,0.04711846262216568,0.059436626732349396,31.204010009765625
1000,0.39091089367866516,-17.96501825987136,19.013568421093602,62.58954954877355,-11.779912172252677,3.875236151592123,15.065765982502919,0.18246428943987708,0.00032671842300880256,0.0004521076877652783,0.0003382949287329937,0.0007624950430666729,0.00020444908366729317,63,45,121618,0.5,combined,10.0,0.001,1.13241708278656,5.017711162567139,0.04710711911320686,0.15251457691192627,12.456737518310547
0,0.0,-28.06488409583863,194.55850276164765,640.4546889381293,-22.296576862951593,43.648029486668385,169.69056132833728,0.1747288505215207,0.0003093042149979242,0.0004208497547848601,0.0003233813504104159,0.00072880006256572,0.0,63,45,121618,0.5,combined,10.0,0.01,,,,,
10,0.021539311856031418,-27.01407609938866,152.74584867257408,502.8142877827908,-21.390945384334902,35.432475391320686,137.7509296322792,0.17497734980862303,0.0003097225991267615,0.00042194262709831806,0.00032363869032222436,0.000729687445726973,1.1011214088381138e-05,63,45,121618,0.5,combined,10.0,0.01,6.623875617980957,6.091232776641846,0.04440837353467941,0.00040044120396487415,51.03225326538086
50,0.06614216417074203,-25.083783769137014,97.93550854189006,322.38763543547384,-19.550180059063926,23.191292936551847,90.1608517638895,0.1756579683016181,0.0003107279181831187,0.0004247747663435636,0.0003242166985343696,0.0007319821880218142,3.6828319879362216e-05,63,45,121618,0.5,combined,10.0,0.01,1.3533490896224976,10.613117218017578,0.04482937976717949,0.004332088865339756,14.886878967285156
100,0.10713713616132736,-24.088110288067142,77.87047694363092,256.33684151802606,-18.019445373395637,16.302398054735658,63.37887665125937,0.17636391113422312,0.0003117931754027339,0.00042792331190215995,0.0003247826171261323,0.0007346500379502317,6.0492745170519795e-05,63,45,121618,0.5,combined,10.0,0.01,1.6376615762710571,13.580897331237793,0.04821285605430603,0.011365648359060287,18.014387130737305
200,0.16076107323169708,-22.733648322349083,57.00679671335935,187.65702726003306,-16.862826843909364,12.490782327519169,48.56044796327385,0.17727617183770003,0.00031324300312487183,0.0004321219519491779,0.00032554656692133455,0.0007382994143104983,8.803347712680007e-05,63,45,121618,0.5,combined,10.0,0.01,21.322887420654297,14.63583755493164,0.04651167243719101,0.025768861174583435,67.83482360839844
