subject,sampling_ratio,objective,lambda_shape,lambda_z,z_norm,PSNR_obs,PSNR_holdout,RelMSE_obs,RelMSE_holdout,FA_MAE,MD_MAE,AD_MAE,RD_MAE,mean_D_error,mean_delta_D,delta_PSNR_holdout_vs_z0,delta_FA_MAE_vs_z0,delta_MD_MAE_vs_z0,signal_success,dti_success,overall_status,FA_MAE_z0,MD_MAE_z0,PSNR_holdout_z0,PSNR_obs_z0,n_observed_vols,n_holdout_vols,bestFA_iteration,bestFA_FA_MAE,bestFA_MD_MAE,bestFA_PSNR_holdout,bestFA_PSNR_obs,bestFA_z_norm,bestFA_mean_delta_D,bestFA_delta_PSNR_holdout_vs_z0,bestFA_delta_FA_MAE_vs_z0,bestFA_delta_MD_MAE_vs_z0,bestFA_signal_success,bestFA_dti_success,bestFA_overall_status
120717,0.5,combined,1.0,0.0,0.5099137425422668,-7.367579554831531,1.052389924476754,7.226440871883335,1.3026235122991843,0.18521464510767277,0.0003270897998625662,0.0004777783724062068,0.00033885961763881103,0.000785765545608099,0.000253125028810013,21.32410701589785,0.010821241878940319,1.4532715007504636e-05,True,False,FAIL,0.17439340322873245,0.00031255708485506154,-20.2717170914211,-24.211114565195476,63,45,0,0.17439340322873245,0.00031255708485506154,-20.2717170914211,-24.211114565195476,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
120717,0.5,combined,10.0,0.0,0.4542742669582367,-11.102642309946942,-2.491251656916657,17.07775304360426,2.945663077096994,0.18317521325241207,0.00032315434703926725,0.0004694535364432944,0.000335648491264869,0.0007763062593306875,0.00022360526977312114,17.780465434504443,0.008781810023679615,1.0597262184205709e-05,True,False,FAIL,0.17439340322873245,0.00031255708485506154,-20.2717170914211,-24.211114565195476,63,45,0,0.17439340322873245,0.00031255708485506154,-20.2717170914211,-24.211114565195476,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
120717,1.0,signal,0.0,0.0,0.3948447108268738,-10.139776840739492,nan,14.937893442654081,nan,0.18196978100930744,0.0003206448164222011,0.0004702950010911293,0.00033132569514502665,0.0007751335588011453,0.0001969799835794405,12.83087172459579,0.007576377780574989,8.087731567139541e-06,True,False,FAIL,0.17439340322873245,0.00031255708485506154,nan,-22.97064856533528,108,0,0,0.17439340322873245,0.00031255708485506154,nan,-22.97064856533528,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
120717,1.0,angular,0.0,0.0,1.091233491897583,-22.554566943484634,nan,260.47639188493156,nan,0.17612850252291912,0.00034761390785954474,0.00044413091200790647,0.00036731042843832787,0.000775872258600093,0.0003545713742115147,0.41608162185064756,0.001735099294186665,3.505682300448319e-05,True,False,WIN,0.17439340322873245,0.00031255708485506154,nan,-22.97064856533528,108,0,200,0.17037456205913404,0.0003168710321566197,nan,-22.39119089045036,0.5946384072303772,0.00021716327362732577,0.579457674884921,-0.004018841169598414,4.313947301558144e-06,True,False,WIN
120717,1.0,directional,0.0,0.0,0.6305955648422241,-2.564651652438533,nan,2.610819443244505,nan,0.18648966405631381,0.00033127347951746733,0.0004718818039264802,0.0003476457626729482,0.0007856200881332531,0.0002885580631910759,20.405996912896747,0.012096260827581362,1.8716394662405785e-05,True,False,FAIL,0.17439340322873245,0.00031255708485506154,nan,-22.97064856533528,108,0,0,0.17439340322873245,0.00031255708485506154,nan,-22.97064856533528,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
120717,1.0,combined,0.01,0.0,0.3948284983634949,-10.140246123288959,nan,14.939507663365262,nan,0.18196930340077586,0.0003206439401743318,0.00047028991585652396,0.00033132612076162857,0.0007751287295314689,0.0001969728510442821,12.830402442046323,0.007575900172043404,8.086855319270247e-06,True,False,FAIL,0.17439340322873245,0.00031255708485506154,nan,-22.97064856533528,108,0,0,0.17439340322873245,0.00031255708485506154,nan,-22.97064856533528,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
120717,1.0,combined,0.1,0.0,0.3945181667804718,-10.14631736063407,nan,14.960407013530077,nan,0.18196041294524612,0.00032062556627411717,0.00047026909910407314,0.00033130442180074113,0.0007750984447261235,0.00019679872618280444,12.824331204701211,0.007567009716513667,8.068481419055626e-06,True,False,FAIL,0.17439340322873245,0.00031255708485506154,nan,-22.97064856533528,108,0,0,0.17439340322873245,0.00031255708485506154,nan,-22.97064856533528,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
120717,1.0,combined,1.0,0.0,0.4694440960884094,-8.104099486147838,nan,9.34806280795156,nan,0.18401476689754384,0.0003243709500738885,0.000474562405999074,0.0003358338751536742,0.0007811061074761428,0.00023263847292329768,14.866549079187443,0.009621363668811389,1.181386521882698e-05,True,False,FAIL,0.17439340322873245,0.00031255708485506154,nan,-22.97064856533528,108,0,0,0.17439340322873245,0.00031255708485506154,nan,-22.97064856533528,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
120717,1.0,combined,10.0,0.0,0.5275431275367737,-5.502153854988675,nan,5.134841689516795,nan,0.18526080109129672,0.0003274895574554741,0.0004740770045149536,0.00034090487506590033,0.0007833071566626737,0.00025838376335586934,17.468494710346604,0.010867397862564271,1.4932472600412579e-05,True,False,FAIL,0.17439340322873245,0.00031255708485506154,nan,-22.97064856533528,108,0,0,0.17439340322873245,0.00031255708485506154,nan,-22.97064856533528,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
121618,0.25,signal,0.0,0.0,0.24698495864868164,-22.392571483325014,-15.832753079118117,61.92321007129972,9.638026439160761,0.17893808215129217,0.0003155585337179126,0.0004395320349350966,0.0003267348981076614,0.000745018395068285,0.00012812508432140447,6.495090433906594,0.004209231629771465,6.254318719988415e-06,True,False,FAIL,0.1747288505215207,0.0003093042149979242,-22.32784351302471,-29.585924173909113,40,68,0,0.1747288505215207,0.0003093042149979242,-22.32784351302471,-29.585924173909113,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
121618,0.25,angular,0.0,0.0,1.141959309577942,-29.6152812649286,-24.100628702036015,326.6814240334529,64.68084360941356,0.1816939906436274,0.0003552182845121709,0.00044678656869914384,0.0003730692988132875,0.0007812818482178809,0.0003749919238487421,-1.772785189011305,0.006965140122106694,4.5914069514246716e-05,False,False,MIXED,0.1747288505215207,0.0003093042149979242,-22.32784351302471,-29.585924173909113,40,68,100,0.17280958787499065,0.00031146702690613336,-24.449257626537296,-30.0054725220588,0.3435575067996979,0.00013587361274281895,-2.1214141135125857,-0.0019192626465300566,2.1628119082091725e-06,False,False,MIXED
121618,0.25,directional,0.0,0.0,0.3584553003311157,-20.81826762719446,-13.537395928742155,43.09462205756667,5.681361164606988,0.18074685822171604,0.00032229749924992084,0.00044663404586228316,0.00033368308114611157,0.0007552898550647882,0.0001752056825636407,8.790447584282555,0.006018007700195338,1.2993284251996658e-05,True,False,FAIL,0.1747288505215207,0.0003093042149979242,-22.32784351302471,-29.585924173909113,40,68,0,0.1747288505215207,0.0003093042149979242,-22.32784351302471,-29.585924173909113,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
121618,0.25,combined,0.01,0.0,0.2469835877418518,-22.392557285605225,-15.832732319036847,61.92300763562888,9.637980367717935,0.1789380964087332,0.00031555866042045174,0.00043953189811811894,0.0003267351130212223,0.0007450183482283845,0.00012812499129693817,6.495111193987864,0.004209245887212498,6.254445422527555e-06,True,False,FAIL,0.1747288505215207,0.0003093042149979242,-22.32784351302471,-29.585924173909113,40,68,0,0.1747288505215207,0.0003093042149979242,-22.32784351302471,-29.585924173909113,0.0,0.0,0.0,0.0,0.0,False,False,MIXED
