iteration,z_norm,PSNR_obs,RelMSE_obs,MSE_obs,PSNR_holdout,RelMSE_holdout,MSE_holdout,FA_MAE,MD_MAE,AD_MAE,RD_MAE,mean_D_error,mean_delta_D,n_observed_vols,n_holdout_vols,subject,sampling_ratio,objective,lambda_shape,lambda_z,loss_L_signal,loss_L_directional,loss_L_angular,loss_L_z,loss_L_total
0,0.0,-24.211114565195476,349.36384172029904,263.70080557830005,-20.2717170914211,176.69717839682042,106.45638368604715,0.17439340322873245,0.00031255708485506154,0.0004417832094499269,0.00032630802206275763,0.0007509605315867634,0.0,63,45,120717,0.5,angular,0.0,0.0,,,,,
10,0.03858454152941704,-24.137528267163265,343.49413396875025,259.2703337384815,-20.225041495610448,174.80830224254294,105.31837499547484,0.17386177952483048,0.00031204581078109704,0.0004384618036118652,0.00032658743498093905,0.0007484255625474187,1.9289563451742665e-05,63,45,120717,0.5,angular,0.0,0.0,6604.9853515625,210.5565185546875,0.04746523126959801,0.0012136108707636595,0.04746523126959801
50,0.18268974125385284,-24.022449830588567,334.5118299529174,252.4904655264166,-20.17846099343035,172.94340474369037,104.19481294726178,0.17231306895509751,0.00031044954714114497,0.0004267390297741242,0.0003280104964110301,0.0007396438404009534,7.87754726442455e-05,63,45,120717,0.5,angular,0.0,0.0,5.957450866699219,63.211700439453125,0.044576432555913925,0.03214208781719208,0.044576432555913925
100,0.3531072437763214,-23.827295385711025,319.8129435464835,241.39570492556496,-20.037577167008234,167.4231936804049,100.8690003207504,0.1713182673565503,0.00031022587957694835,0.00041494098475166355,0.00033093728172911417,0.0007317277798077958,0.00014057168435336923,63,45,120717,0.5,angular,0.0,0.0,6.748915195465088,70.85340881347656,0.03824492543935776,0.12238846719264984,0.03824492543935776
200,0.5965976715087891,-23.580409829776038,302.1394825153003,228.0557270723019,-19.88035505168345,161.47058195707777,97.28267526846547,0.17030458976942114,0.00031685843115334783,0.00041055775789479996,0.0003384108493720807,0.0007335125063674943,0.0002175261678949021,63,45,120717,0.5,angular,0.0,0.0,15.87806224822998,94.08027648925781,0.0372520387172699,0.3534284830093384,0.0372520387172699
500,0.9044592976570129,-23.508241143419,297.1601797700645,224.29733542343698,-19.833588143608388,159.74111802078286,96.24070913157607,0.17168144428810944,0.00033334773906868847,0.0004248907377903254,0.00035424753563304895,0.0007548902527755449,0.00030589874805412345,63,45,120717,0.5,angular,0.0,0.0,2196.68359375,367.5283508300781,0.03586716577410698,0.8168269395828247,0.03586716577410698
1000,1.0688685178756714,-23.763901752795995,315.17856462681664,237.89766274566,-19.770815478963286,157.44883561984008,94.85965654768303,0.17550587386800054,0.00034653506273850577,0.0004421685653456919,0.0003663895088400234,0.0007743202639163446,0.0003519365303173311,63,45,120717,0.5,angular,0.0,0.0,233.50296020507812,101.29740905761719,0.03477657586336136,1.1423792839050293,0.03477657586336136
0,0.0,-22.97064856533528,286.666226444442,198.18229645652804,nan,nan,nan,0.17439340322873245,0.00031255708485506154,0.0004417832094499269,0.00032630802206275763,0.0007509605315867634,0.0,108,0,120717,1.0,angular,0.0,0.0,,,,,
10,0.03857007622718811,-22.903149906309697,282.24526424675224,195.12593208548674,nan,nan,nan,0.17386128137220924,0.0003120456858266683,0.0004384619329764169,0.0003265869937328292,0.0007484262707397268,1.92884549622704e-05,108,0,120717,1.0,angular,0.0,0.0,5004.63134765625,210.525390625,0.04721790552139282,0.001211765338666737,0.04721790552139282
50,0.18253099918365479,-22.803146466813168,275.82035921797586,190.68417259079172,nan,nan,nan,0.17232037380973547,0.000310456074578236,0.00042674222666477297,0.00032802339307395195,0.0007396467707319383,7.880240826131215e-05,108,0,120717,1.0,angular,0.0,0.0,4.558290004730225,64.02059936523438,0.04413016140460968,0.03208623826503754,0.04413016140460968
100,0.3529205620288849,-22.619896082807635,264.42425007731066,182.8056474217168,nan,nan,nan,0.1713321532076909,0.0003102403080235259,0.0004149520942051298,0.0003309594084915488,0.0007317359290582624,0.0001406614493451469,108,0,120717,1.0,angular,0.0,0.0,5.042538642883301,68.85952758789062,0.038542240858078,0.12227655202150345,0.038542240858078
200,0.5946384072303772,-22.39119089045036,250.85962117702942,173.42794939505606,nan,nan,nan,0.17037456205913404,0.0003168710321566197,0.000410690290604561,0.0003384257062988575,0.0007335414109686237,0.00021716327362732577,108,0,120717,1.0,angular,0.0,0.0,12.003960609436035,93.86492156982422,0.037804968655109406,0.35100656747817993,0.037804968655109406
