iteration,latent_norm,L_signal,L_DTI,L_z,PSNR,RelMSE,MSE,FA_MAE,MD_MAE,AD_MAE,RD_MAE,mean_D_fro_error_vs_wls,mean_relative_delta_D,mean_delta_D_fro,lambda_DTI,lambda_z,tag,dti_ref_scale,L_DTI_scaled,weighted_DTI,weighted_z
200.0,0.1879272162914276,0.5584813356399536,0.0007540528895333409,0.03522464632987976,-12.53799336395222,35.73299323139287,17.93904570634321,0.17629543150255292,0.0003354182136508696,0.0004554042552802042,0.0003505502177463708,0.000780562725743165,0.20340677165211335,9.681262469628637e-05,1.0,0.0,lambdaDTI=1.0,0.0007727638114817885,0.9757870106357994,0.9757870106357994,0.0
500.0,0.31218940019607544,0.353109747171402,0.0008179080905392766,0.09685367345809937,-7.4460651872008405,11.063093412537814,5.554008226959954,0.17840949793594063,0.0003387039008965637,0.0004629351401676991,0.0003532739668363999,0.0007874371998333697,0.4231642687143895,0.00015248129077838484,1.0,0.0,lambdaDTI=1.0,0.0007727638114817885,1.0584192458118906,1.0584192458118906,0.0
1000.0,0.39697036147117615,0.5424026250839233,0.0007961365045048296,0.15757514536380768,-1.6197046662230967,2.8922812844186696,1.4520128728316193,0.18028273396288955,0.00034201431625786936,0.0004691195161246883,0.0003564121771444652,0.0007940667541687486,0.5869732797337797,0.00019009832159416095,1.0,0.0,lambdaDTI=1.0,0.0007727638114817885,1.030245584324431,1.030245584324431,0.0
0.0,0.0,nan,nan,nan,-14.721499063347508,59.07720864650867,29.658549432176496,0.17340725400929372,0.00033228888092181474,0.0004450402273260078,0.00034840263590245715,0.0007727638114817885,0.0,0.0,10.0,0.0,lambdaDTI=10.0,0.0007727638114817885,nan,nan,nan
10.0,0.021809738129377365,6.801570415496826,0.000785075593739748,0.00038683245657011867,-14.43344278673038,55.28589433565442,27.755194729448267,0.17371308740943434,0.00033249977956542473,0.0004457681363539154,0.0003485971237737734,0.0007731151935513592,0.010584970884817827,1.1769417506782354e-05,10.0,0.0,lambdaDTI=10.0,0.0007727638114817885,1.0159321413283464,10.159321413283463,0.0
50.0,0.06294690817594528,1.308181643486023,0.0008015260100364685,0.0039047079626470804,-13.968134915988857,49.66878681935139,24.93523649589403,0.1743734256582277,0.00033302205883036705,0.0004483325728440838,0.0003487276084302519,0.0007748902060267021,0.03901420371529581,3.453413048775769e-05,10.0,0.0,lambdaDTI=10.0,0.0007727638114817885,1.0372199087577973,10.372199087577975,0.0
100.0,0.08294318616390228,1174.58203125,0.0007589500164613128,0.006843075156211853,-13.578613704217496,45.407901440390205,22.796142883788736,0.17464857495326583,0.0003334828178770114,0.0004487986447436524,0.0003493398884584065,0.0007752765484363966,0.05358868035545392,4.578654302179395e-05,10.0,0.0,lambdaDTI=10.0,0.0007727638114817885,0.9821241693577918,9.821241693577917,0.0
200.0,0.1962326318025589,0.5288681983947754,0.000753871921915561,0.03842033073306084,-12.172475273710342,32.84865470945556,16.491020341030627,0.17649896453957795,0.0003357463237423151,0.00045565589937910343,0.0003510086465531994,0.0007807967047046298,0.21341785557555196,0.00010213496086400535,10.0,0.0,lambdaDTI=10.0,0.0007727638114817885,0.9755528283214996,9.755528283214996,0.0
500.0,0.32099834084510803,0.3368803560733795,0.0008179054129868746,0.1024107113480568,-6.6633779123973635,9.238635906261413,4.638075257604911,0.17874994659881288,0.0003394264494766071,0.00046344852600190977,0.00035421329211948114,0.0007881736820638355,0.431976590448868,0.0001596160654483642,10.0,0.0,lambdaDTI=10.0,0.0007727638114817885,1.0584157809079158,10.584157809079157,0.0
1000.0,0.41065534949302673,0.5152533054351807,0.0007978079374879599,0.16862913966178894,-0.531208245910619,2.251079771140359,1.1301102776812473,0.18085249660178682,0.00034331206107436233,0.0004701971438647243,0.0003579924400935076,0.0007957298436524536,0.6001590901971867,0.00019957018511601333,10.0,0.0,lambdaDTI=10.0,0.0007727638114817885,1.0324085129687282,10.324085129687282,0.0
0,0.0,nan,nan,nan,-14.721499063347508,59.07720864650867,29.658549432176496,0.17340725400929372,0.00033228888092181474,0.0004450402273260078,0.00034840263590245715,0.0007727638114817885,0.0,0.0,50.0,0.0,lambdaDTI=50.0,0.0007727638114817885,nan,nan,nan
10,0.02054154872894287,6.819621562957764,0.0007847141241654754,0.00035234401002526283,-14.503212431089118,56.181237845258075,28.204684310062156,0.17363949919545124,0.00033242866622687256,0.000445337097849655,0.0003486216486465913,0.0007727559479491251,0.008749134378213175,1.0215171169808113e-05,50.0,0.0,lambdaDTI=50.0,0.0007727638114817885,1.0154643792917424,50.773218964587116,0.0
