iteration,latent_norm,PSNR,RelMSE,MSE,FA_MAE,MD_MAE,AD_MAE,RD_MAE,mean_delta_D_fro,mean_relative_delta_D,mean_D_fro_error_vs_wls,tag,lambda_DTI,lambda_z,scale_dti,L_signal,L_DTI,L_z,L_total
500,0.3170332908630371,-6.742403221115478,9.408283224472557,4.7232433535335385,0.1787453260110722,0.00033946368213839826,0.00046355026090726727,0.00035422160429189446,0.00015932750254640191,0.43288129247332474,0.0007883355539282223,6B_ldti0.1_lz0.1,0.1,0.1,2493.288522031229,0.294386088848114,0.0007842526538297534,0.09994811564683914,0.4999177157878876
1000,0.4059554636478424,-0.6278748762056148,2.301746801470818,1.155546662677516,0.18081807363737484,0.00034329327439370757,0.0004703005538499872,0.0003579106993193727,0.00019897174044253995,0.6017641163258607,0.0007958485415005195,6B_ldti0.1_lz0.1,0.1,0.1,2493.288522031229,0.26049351692199707,0.000796997919678688,0.16478896141052246,0.4756869971752167
0,0.0,-14.721499063347508,59.07720864650867,29.658549432176496,0.17340725400929372,0.00033228888092181474,0.0004450402273260078,0.00034840263590245715,0.0,0.0,0.0007727638114817885,6B_ldti1_lz0.001,1.0,0.001,2493.288522031229,1.9373054504394531,0.0007770081283524632,0.0,3.874610898385618
10,0.02314974181354046,-14.442535414197021,55.40176517069241,27.81336540080284,0.1737052995846873,0.00033253334619719784,0.00044565426992674363,0.00034867833282523026,1.1837845983091606e-05,0.010480641565604944,0.0007730755118272746,6B_ldti1_lz0.001,1.0,0.001,2493.288522031229,3.25710391998291,0.0007833956624381244,0.00043674890184774995,5.210335731506348
50,0.06090722605586052,-13.984405499714967,49.85521697330363,25.02883008406989,0.17436351113812323,0.0003330745288265736,0.0004481979801065201,0.0003488387396221598,3.4014520594732724e-05,0.03765369710049911,0.0007748660373199801,6B_ldti1_lz0.001,1.0,0.001,2493.288522031229,4.238289833068848,0.0007733000675216317,0.003654021769762039,6.166353702545166
100,0.08202347904443741,-13.594112108628824,45.57023535424212,22.87763942905214,0.1746381699281674,0.00033353971973947927,0.0004486897323218783,0.0003494475400447853,4.55128703218047e-05,0.05238092411752334,0.0007752809549966573,6B_ldti1_lz0.001,1.0,0.001,2493.288522031229,2.19513201713562,0.0007759995060041547,0.006701780017465353,4.129929542541504
200,0.1939491182565689,-12.165720675919863,32.797604787289494,16.465391732727035,0.17651298657913664,0.00033583154203495027,0.00045575097467583293,0.0003510907675429541,0.00010257859854441582,0.21491692194423864,0.0007809679443757447,6B_ldti1_lz0.001,1.0,0.001,2493.288522031229,0.5806573629379272,0.000772644707467407,0.03754149749875069,2.5071208477020264
500,0.31670236587524414,-6.7688221949738665,9.465690063613001,4.752063326843034,0.17874032677935903,0.0003394502913516424,0.00046351099934131335,0.0003542161828880325,0.00015918227362827922,0.43166833474299177,0.0007882921840386508,6B_ldti1_lz0.001,1.0,0.001,2493.288522031229,0.294575035572052,0.0007842158665880561,0.09973911941051483,2.249951124191284
1000,0.40549615025520325,-0.6624363459244607,2.3201373489836343,1.1647792749655694,0.18080367557204857,0.00034325723170474195,0.0004702254930907867,0.0003578838866082611,0.00019868183207214434,0.5996394469025613,0.0007957592855537363,6B_ldti1_lz0.001,1.0,0.001,2493.288522031229,0.26094362139701843,0.0007969491416588426,0.1644163280725479,2.2481322288513184
0,0.0,-14.721499063347508,59.07720864650867,29.658549432176496,0.17340725400929372,0.00033228888092181474,0.0004450402273260078,0.00034840263590245715,0.0,0.0,0.0007727638114817885,6B_ldti1_lz0.01,1.0,0.01,2493.288522031229,1.9373054504394531,0.0007770081283524632,0.0,3.874610898385618
